times,day,time,temp,hr
56,2022-12-23,21:14:12,22.1,95
57,2022-12-23,21:14:45,22.1,95
58,2022-12-23,21:15:16,22,95
59,2022-12-23,21:15:48,22,95
60,2022-12-23,21:16:19,22,95
61,2022-12-23,21:16:52,22,95
62,2022-12-23,21:17:24,22,95
63,2022-12-23,21:17:57,22,95
64,2022-12-23,21:18:28,22,95
65,2022-12-23,21:19:01,22,95
66,2022-12-23,21:19:32,22,95
67,2022-12-23,21:20:05,22,95
68,2022-12-23,21:20:38,22,95
69,2022-12-23,21:21:11,22,95
70,2022-12-23,21:21:42,22,95
71,2022-12-23,21:22:14,22,95
72,2022-12-23,21:22:45,22,95
73,2022-12-23,21:23:18,22,95
74,2022-12-23,21:23:49,22,95
75,2022-12-23,21:24:21,22,95
76,2022-12-23,21:24:52,22,95
77,2022-12-23,21:25:25,22,95
78,2022-12-23,21:25:56,22,95
79,2022-12-23,21:26:29,22,95
80,2022-12-23,21:27:00,22,95
81,2022-12-23,21:27:33,22,95
82,2022-12-23,21:28:04,22,95
83,2022-12-23,21:28:36,22,95
84,2022-12-23,21:29:08,21.9,94
85,2022-12-23,21:29:40,22,95
86,2022-12-23,21:30:11,21.9,94
87,2022-12-23,21:30:44,21.9,94
88,2022-12-23,21:31:15,22,95
89,2022-12-23,21:31:48,22,95
90,2022-12-23,21:32:20,22,95
91,2022-12-23,21:32:51,22,95
92,2022-12-23,21:33:24,22,95
93,2022-12-23,21:33:55,22,95
94,2022-12-23,21:34:28,22,95
95,2022-12-23,21:35:01,22,95
96,2022-12-23,21:35:33,22,95
97,2022-12-23,21:36:04,22,95
98,2022-12-23,21:36:37,22,95
99,2022-12-23,21:37:09,22,95
100,2022-12-23,21:37:41,22,95
101,2022-12-23,21:38:12,22,95
102,2022-12-23,21:38:45,22,95
103,2022-12-23,21:39:17,22,95
104,2022-12-23,21:39:49,21.9,94
105,2022-12-23,21:40:21,22,95
106,2022-12-23,21:40:53,21.9,94
107,2022-12-23,21:41:24,21.9,94
108,2022-12-23,21:41:57,21.9,94
109,2022-12-23,21:42:30,21.9,94
110,2022-12-23,21:43:01,21.9,94
111,2022-12-23,21:43:33,21.9,94
112,2022-12-23,21:44:04,21.9,94
113,2022-12-23,21:44:38,21.9,94
114,2022-12-23,21:45:09,21.9,94
115,2022-12-23,21:45:41,21.9,94
116,2022-12-23,21:46:12,21.9,94
117,2022-12-23,21:46:45,21.9,94
118,2022-12-23,21:47:18,21.9,94
119,2022-12-23,21:47:50,21.9,94
120,2022-12-23,21:48:21,21.9,94
121,2022-12-23,21:48:54,21.9,94
122,2022-12-23,21:49:25,21.9,94
123,2022-12-23,21:49:57,21.9,94
124,2022-12-23,21:50:28,21.9,94
125,2022-12-23,21:51:01,21.9,94
126,2022-12-23,21:51:32,21.9,94
127,2022-12-23,21:52:04,21.9,94
128,2022-12-23,21:52:35,21.9,94
129,2022-12-23,21:53:09,21.9,94
130,2022-12-23,21:53:40,21.9,94
131,2022-12-23,21:54:12,21.9,94
132,2022-12-23,21:54:43,21.9,94
133,2022-12-23,21:55:15,21.9,94
134,2022-12-23,21:55:46,21.9,94
135,2022-12-23,21:56:19,21.9,94
136,2022-12-23,21:56:50,21.9,94
137,2022-12-23,21:57:22,21.9,94
138,2022-12-23,21:57:53,21.9,94
139,2022-12-23,21:58:26,21.9,94
140,2022-12-23,21:58:59,21.9,94
141,2022-12-23,21:59:30,21.9,94
142,2022-12-23,22:00:02,21.9,94
143,2022-12-23,22:00:33,21.9,94
144,2022-12-23,22:01:06,21.9,94
145,2022-12-23,22:01:39,21.9,94
146,2022-12-23,22:02:14,21.9,94
147,2022-12-23,22:02:45,21.9,94
148,2022-12-23,22:03:18,21.9,94
149,2022-12-23,22:03:50,21.9,94
150,2022-12-23,22:04:22,21.8,94
151,2022-12-23,22:04:54,21.8,94
152,2022-12-23,22:05:26,21.8,94
153,2022-12-23,22:05:58,21.8,94
154,2022-12-23,22:06:29,21.8,94
155,2022-12-23,22:07:02,21.8,94
156,2022-12-23,22:07:34,21.8,94
157,2022-12-23,22:08:05,21.8,94
158,2022-12-23,22:08:37,21.8,94
159,2022-12-23,22:09:09,21.8,94
160,2022-12-23,22:09:41,21.8,94
161,2022-12-23,22:10:12,21.8,94
162,2022-12-23,22:10:45,21.8,94
163,2022-12-23,22:11:17,21.8,94
164,2022-12-23,22:11:49,21.8,94
165,2022-12-23,22:12:20,21.8,94
166,2022-12-23,22:12:52,21.8,94
167,2022-12-23,22:13:23,21.8,94
168,2022-12-23,22:13:56,21.8,94
169,2022-12-23,22:14:27,21.8,94
170,2022-12-23,22:14:59,21.8,94
171,2022-12-23,22:15:30,21.8,94
172,2022-12-23,22:16:03,21.8,94
173,2022-12-23,22:16:34,21.8,94
174,2022-12-23,22:17:06,21.8,94
175,2022-12-23,22:17:37,21.8,94
176,2022-12-23,22:18:10,21.8,94
177,2022-12-23,22:18:41,21.8,94
178,2022-12-23,22:19:13,21.8,94
179,2022-12-23,22:19:45,21.8,94
180,2022-12-23,22:20:18,21.8,94
181,2022-12-23,22:20:50,21.8,94
182,2022-12-23,22:21:21,21.8,94
183,2022-12-23,22:21:54,21.8,94
184,2022-12-23,22:22:25,21.8,94
185,2022-12-23,22:22:57,21.8,94
186,2022-12-23,22:23:30,21.8,94
187,2022-12-23,22:24:02,21.8,94
188,2022-12-23,22:24:33,21.8,94
189,2022-12-23,22:25:06,21.8,94
190,2022-12-23,22:25:37,21.8,94
191,2022-12-23,22:26:09,21.8,94
192,2022-12-23,22:26:40,21.8,94
193,2022-12-23,22:27:13,21.8,94
194,2022-12-23,22:27:45,21.8,94
195,2022-12-23,22:28:16,21.8,94
196,2022-12-23,22:28:50,21.8,94
197,2022-12-23,22:29:21,21.8,94
198,2022-12-23,22:29:54,21.8,94
199,2022-12-23,22:30:25,21.8,94
200,2022-12-23,22:30:57,21.8,94
201,2022-12-23,22:31:28,21.8,94
202,2022-12-23,22:32:00,21.8,94
203,2022-12-23,22:32:31,21.8,94
204,2022-12-23,22:33:04,21.8,94
205,2022-12-23,22:33:37,21.8,94
206,2022-12-23,22:34:08,21.8,94
207,2022-12-23,22:34:41,21.8,94
208,2022-12-23,22:35:13,21.8,94
209,2022-12-23,22:35:44,21.8,94
210,2022-12-23,22:36:16,21.8,94
211,2022-12-23,22:36:47,21.8,94
212,2022-12-23,22:37:20,21.8,94
213,2022-12-23,22:37:52,21.8,94
214,2022-12-23,22:38:25,21.8,94
215,2022-12-23,22:38:57,21.8,94
216,2022-12-23,22:39:28,21.8,94
217,2022-12-23,22:40:00,21.8,94
218,2022-12-23,22:40:31,21.8,94
219,2022-12-23,22:41:04,21.8,94
220,2022-12-23,22:41:36,21.8,94
221,2022-12-23,22:42:08,21.8,94
222,2022-12-23,22:42:39,21.8,94
223,2022-12-23,22:43:11,21.8,94
224,2022-12-23,22:43:42,21.8,94
225,2022-12-23,22:44:14,21.8,94
226,2022-12-23,22:44:46,21.8,94
227,2022-12-23,22:45:19,21.8,94
228,2022-12-23,22:45:50,21.8,94
229,2022-12-23,22:46:24,21.8,94
230,2022-12-23,22:46:56,21.8,94
231,2022-12-23,22:47:28,21.8,94
232,2022-12-23,22:48:00,21.7,94
233,2022-12-23,22:48:31,21.8,94
234,2022-12-23,22:49:04,21.7,94
235,2022-12-23,22:49:35,21.7,94
236,2022-12-23,22:50:07,21.7,94
237,2022-12-23,22:50:38,21.7,94
238,2022-12-23,22:51:11,21.7,94
239,2022-12-23,22:51:42,21.7,94
240,2022-12-23,22:52:14,21.7,94
241,2022-12-23,22:52:45,21.7,94
242,2022-12-23,22:53:18,21.7,94
243,2022-12-23,22:53:51,21.7,94
244,2022-12-23,22:54:23,21.7,94
245,2022-12-23,22:54:56,21.7,94
246,2022-12-23,22:55:29,21.7,94
247,2022-12-23,22:56:00,21.7,94
248,2022-12-23,22:56:33,21.7,94
249,2022-12-23,22:57:04,21.7,94
250,2022-12-23,22:57:36,21.7,94
251,2022-12-23,22:58:07,21.7,94
252,2022-12-23,22:58:39,21.7,94
253,2022-12-23,22:59:11,21.7,94
254,2022-12-23,22:59:43,21.7,94
255,2022-12-23,23:00:14,21.7,94
256,2022-12-23,23:00:47,21.7,94
257,2022-12-23,23:01:18,21.7,94
258,2022-12-23,23:01:50,21.7,94
259,2022-12-23,23:02:21,21.7,94
260,2022-12-23,23:02:54,21.7,94
261,2022-12-23,23:03:25,21.7,94
262,2022-12-23,23:03:57,21.7,94
263,2022-12-23,23:04:29,21.7,94
264,2022-12-23,23:05:02,21.7,94
265,2022-12-23,23:05:33,21.7,94
266,2022-12-23,23:06:05,21.7,94
267,2022-12-23,23:06:36,21.7,94
268,2022-12-23,23:07:09,21.6,94
269,2022-12-23,23:07:40,21.6,94
270,2022-12-23,23:08:12,21.7,94
271,2022-12-23,23:08:43,21.7,94
272,2022-12-23,23:09:16,21.7,94
273,2022-12-23,23:09:47,21.7,94
274,2022-12-23,23:10:20,21.7,94
275,2022-12-23,23:10:52,21.7,94
276,2022-12-23,23:11:23,21.7,94
277,2022-12-23,23:11:55,21.7,94
278,2022-12-23,23:12:26,21.6,94
279,2022-12-23,23:13:00,21.6,94
280,2022-12-23,23:13:31,21.6,94
281,2022-12-23,23:14:03,21.6,94
282,2022-12-23,23:14:34,21.6,94
283,2022-12-23,23:15:06,21.6,94
284,2022-12-23,23:15:37,21.6,94
285,2022-12-23,23:16:10,21.6,94
286,2022-12-23,23:16:41,21.6,94
287,2022-12-23,23:17:13,21.6,94
288,2022-12-23,23:17:44,21.6,94
289,2022-12-23,23:18:17,21.6,94
290,2022-12-23,23:18:49,21.6,94
291,2022-12-23,23:19:20,21.6,94
292,2022-12-23,23:19:53,21.6,94
293,2022-12-23,23:20:24,21.6,94
294,2022-12-23,23:20:56,21.6,94
295,2022-12-23,23:21:27,21.6,94
296,2022-12-23,23:22:00,21.6,94
297,2022-12-23,23:22:31,21.6,94
298,2022-12-23,23:23:03,21.6,94
299,2022-12-23,23:23:34,21.6,94
300,2022-12-23,23:24:07,21.6,94
301,2022-12-23,23:24:38,21.6,94
302,2022-12-23,23:25:10,21.6,94
303,2022-12-23,23:25:41,21.6,94
304,2022-12-23,23:26:14,21.6,94
305,2022-12-23,23:26:47,21.6,94
306,2022-12-23,23:27:18,21.6,94
307,2022-12-23,23:27:50,21.6,94
308,2022-12-23,23:28:21,21.6,94
309,2022-12-23,23:28:54,21.6,94
310,2022-12-23,23:29:25,21.6,94
311,2022-12-23,23:29:57,21.6,94
312,2022-12-23,23:30:28,21.6,94
313,2022-12-23,23:31:01,21.6,94
314,2022-12-23,23:31:32,21.6,94
315,2022-12-23,23:32:05,21.6,94
316,2022-12-23,23:32:36,21.6,94
317,2022-12-23,23:33:08,21.6,94
318,2022-12-23,23:33:39,21.6,94
319,2022-12-23,23:34:12,21.6,94
320,2022-12-23,23:34:43,21.6,94
321,2022-12-23,23:35:15,21.6,94
322,2022-12-23,23:35:47,21.6,94
323,2022-12-23,23:36:20,21.6,94
324,2022-12-23,23:36:51,21.6,94
325,2022-12-23,23:37:23,21.6,94
326,2022-12-23,23:37:54,21.6,94
327,2022-12-23,23:38:26,21.6,94
328,2022-12-23,23:38:57,21.6,94
329,2022-12-23,23:39:31,21.6,94
330,2022-12-23,23:40:02,21.6,94
331,2022-12-23,23:40:35,21.6,94
332,2022-12-23,23:41:06,21.5,94
333,2022-12-23,23:41:38,21.6,94
334,2022-12-23,23:42:09,21.6,94
335,2022-12-23,23:42:41,21.6,94
336,2022-12-23,23:43:12,21.6,94
337,2022-12-23,23:43:45,21.6,94
338,2022-12-23,23:44:16,21.5,94
339,2022-12-23,23:44:49,21.5,94
340,2022-12-23,23:45:20,21.6,94
341,2022-12-23,23:45:52,21.5,94
342,2022-12-23,23:46:23,21.5,94
343,2022-12-23,23:46:56,21.5,94
344,2022-12-23,23:47:27,21.5,94
345,2022-12-23,23:47:59,21.5,94
346,2022-12-23,23:48:31,21.5,94
347,2022-12-23,23:49:03,21.5,94
348,2022-12-23,23:49:34,21.5,94
349,2022-12-23,23:50:08,21.5,94
350,2022-12-23,23:50:39,21.5,94
351,2022-12-23,23:51:12,21.5,94
352,2022-12-23,23:51:44,21.5,94
353,2022-12-23,23:52:15,21.5,94
354,2022-12-23,23:52:47,21.5,94
355,2022-12-23,23:53:18,21.5,94
356,2022-12-23,23:53:52,21.5,94
357,2022-12-23,23:54:23,21.5,94
358,2022-12-23,23:54:56,21.5,94
359,2022-12-23,23:55:27,21.5,94
360,2022-12-23,23:55:59,21.5,94
361,2022-12-23,23:56:30,21.5,94
362,2022-12-23,23:57:02,21.5,94
363,2022-12-23,23:57:34,21.5,94
364,2022-12-23,23:58:07,21.5,94
365,2022-12-23,23:58:38,21.5,94
366,2022-12-23,23:59:10,21.5,94
367,2022-12-23,23:59:41,21.5,94
368,2022-12-24,00:00:13,21.5,94
369,2022-12-24,00:00:44,21.5,94
370,2022-12-24,00:01:17,21.5,94
371,2022-12-24,00:01:48,21.5,94
372,2022-12-24,00:02:20,21.5,94
373,2022-12-24,00:02:51,21.5,94
374,2022-12-24,00:03:24,21.5,94
375,2022-12-24,00:03:55,21.5,94
376,2022-12-24,00:04:27,21.5,94
377,2022-12-24,00:04:58,21.5,94
378,2022-12-24,00:05:30,21.5,94
379,2022-12-24,00:06:02,21.5,94
380,2022-12-24,00:06:35,21.5,94
381,2022-12-24,00:07:06,21.5,94
382,2022-12-24,00:07:38,21.5,94
383,2022-12-24,00:08:09,21.5,94
384,2022-12-24,00:08:42,21.5,94
385,2022-12-24,00:09:13,21.5,94
386,2022-12-24,00:09:45,21.5,94
387,2022-12-24,00:10:16,21.5,94
388,2022-12-24,00:10:48,21.5,94
389,2022-12-24,00:11:19,21.5,94
390,2022-12-24,00:11:52,21.5,94
391,2022-12-24,00:12:23,21.5,94
392,2022-12-24,00:12:55,21.5,94
393,2022-12-24,00:13:26,21.5,94
394,2022-12-24,00:13:59,21.5,94
395,2022-12-24,00:14:30,21.5,94
396,2022-12-24,00:15:03,21.5,94
397,2022-12-24,00:15:34,21.5,94
398,2022-12-24,00:16:06,21.5,94
399,2022-12-24,00:16:37,21.5,94
400,2022-12-24,00:17:10,21.5,94
401,2022-12-24,00:17:41,21.5,94
402,2022-12-24,00:18:13,21.5,94
403,2022-12-24,00:18:44,21.5,94
404,2022-12-24,00:19:16,21.5,94
405,2022-12-24,00:19:47,21.5,94
406,2022-12-24,00:20:20,21.5,94
407,2022-12-24,00:20:51,21.5,94
408,2022-12-24,00:21:24,21.5,94
409,2022-12-24,00:21:55,21.5,94
410,2022-12-24,00:22:28,21.5,94
411,2022-12-24,00:22:59,21.5,94
412,2022-12-24,00:23:31,21.5,94
413,2022-12-24,00:24:03,21.5,94
414,2022-12-24,00:24:35,21.4,94
415,2022-12-24,00:25:06,21.4,94
416,2022-12-24,00:25:39,21.5,94
417,2022-12-24,00:26:10,21.5,94
418,2022-12-24,00:26:42,21.4,94
419,2022-12-24,00:27:13,21.5,94
420,2022-12-24,00:27:46,21.5,94
421,2022-12-24,00:28:17,21.5,94
422,2022-12-24,00:28:49,21.4,94
423,2022-12-24,00:29:20,21.4,94
424,2022-12-24,00:29:53,21.5,94
425,2022-12-24,00:30:24,21.5,94
426,2022-12-24,00:30:56,21.4,94
427,2022-12-24,00:31:27,21.4,94
428,2022-12-24,00:32:00,21.4,94
429,2022-12-24,00:32:34,21.4,94
430,2022-12-24,00:33:05,21.4,94
431,2022-12-24,00:33:37,21.4,94
432,2022-12-24,00:34:08,21.4,94
433,2022-12-24,00:34:41,21.4,94
434,2022-12-24,00:35:14,21.4,94
435,2022-12-24,00:35:45,21.4,94
436,2022-12-24,00:36:16,21.4,94
437,2022-12-24,00:36:49,21.4,94
438,2022-12-24,00:37:22,21.4,94
439,2022-12-24,00:37:53,21.4,94
440,2022-12-24,00:38:25,21.4,94
441,2022-12-24,00:38:56,21.4,94
442,2022-12-24,00:39:29,21.4,94
443,2022-12-24,00:40:00,21.4,94
444,2022-12-24,00:40:32,21.4,94
445,2022-12-24,00:41:03,21.4,94
446,2022-12-24,00:41:37,21.4,94
447,2022-12-24,00:42:08,21.4,94
448,2022-12-24,00:42:41,21.4,94
449,2022-12-24,00:43:13,21.4,94
450,2022-12-24,00:43:44,21.4,94
451,2022-12-24,00:44:15,21.4,94
452,2022-12-24,00:44:48,21.4,94
453,2022-12-24,00:45:19,21.4,94
454,2022-12-24,00:45:51,21.4,94
455,2022-12-24,00:46:22,21.4,94
456,2022-12-24,00:46:55,21.4,94
457,2022-12-24,00:47:26,21.4,94
458,2022-12-24,00:47:59,21.4,94
459,2022-12-24,00:48:32,21.4,94
460,2022-12-24,00:49:04,21.4,94
461,2022-12-24,00:49:36,21.4,94
462,2022-12-24,00:50:07,21.4,94
463,2022-12-24,00:50:40,21.4,94
464,2022-12-24,00:51:12,21.4,94
465,2022-12-24,00:51:44,21.4,94
466,2022-12-24,00:52:15,21.4,94
467,2022-12-24,00:52:47,21.4,94
468,2022-12-24,00:53:19,21.4,94
469,2022-12-24,00:53:52,21.4,94
470,2022-12-24,00:54:23,21.4,94
471,2022-12-24,00:54:55,21.4,94
472,2022-12-24,00:55:26,21.4,94
473,2022-12-24,00:55:58,21.4,94
474,2022-12-24,00:56:29,21.4,94
475,2022-12-24,00:57:02,21.4,94
476,2022-12-24,00:57:33,21.4,94
477,2022-12-24,00:58:05,21.4,94
478,2022-12-24,00:58:36,21.4,94
479,2022-12-24,00:59:09,21.4,94
480,2022-12-24,00:59:40,21.4,94
481,2022-12-24,01:00:13,21.4,94
482,2022-12-24,01:00:44,21.4,94
483,2022-12-24,01:01:16,21.4,94
484,2022-12-24,01:01:47,21.4,94
485,2022-12-24,01:02:19,21.4,94
486,2022-12-24,01:02:50,21.4,94
487,2022-12-24,01:03:23,21.4,94
488,2022-12-24,01:03:54,21.4,94
489,2022-12-24,01:04:27,21.4,94
490,2022-12-24,01:04:59,21.4,94
491,2022-12-24,01:05:30,21.4,94
492,2022-12-24,01:06:02,21.4,94
493,2022-12-24,01:06:33,21.4,94
494,2022-12-24,01:07:06,21.4,94
495,2022-12-24,01:07:38,21.4,94
496,2022-12-24,01:08:11,21.4,94
497,2022-12-24,01:08:44,21.4,94
498,2022-12-24,01:09:16,21.4,94
499,2022-12-24,01:09:47,21.4,94
500,2022-12-24,01:10:20,21.4,94
501,2022-12-24,01:10:51,21.4,94
502,2022-12-24,01:11:23,21.4,94
503,2022-12-24,01:11:54,21.4,94
