times,day,time,temp,hr
154,2022-12-26,13:48:46,25.7,71
155,2022-12-26,13:48:58,25.7,71
156,2022-12-26,13:49:11,25.8,72
157,2022-12-26,13:49:23,25.8,71
158,2022-12-26,13:49:38,25.8,72
159,2022-12-26,13:49:50,25.8,72
160,2022-12-26,13:50:03,25.8,71
161,2022-12-26,13:50:15,25.7,71
162,2022-12-26,13:50:29,25.7,71
163,2022-12-26,13:50:41,25.7,71
164,2022-12-26,13:50:53,25.7,71
165,2022-12-26,13:51:05,25.7,71
166,2022-12-26,13:51:17,25.8,71
167,2022-12-26,13:51:29,25.7,71
168,2022-12-26,13:51:42,25.7,71
169,2022-12-26,13:51:55,25.7,71
170,2022-12-26,13:52:07,25.7,71
171,2022-12-26,13:52:19,25.7,71
172,2022-12-26,13:52:32,25.7,71
173,2022-12-26,13:52:43,25.7,71
174,2022-12-26,13:52:56,25.7,71
175,2022-12-26,13:53:09,25.7,71
176,2022-12-26,13:53:09,25.7,71
177,2022-12-26,13:53:42,25.7,71
178,2022-12-26,13:53:58,25.8,71
179,2022-12-26,13:54:10,25.7,72
180,2022-12-26,13:54:22,25.7,72
181,2022-12-26,13:54:34,25.7,72
182,2022-12-26,13:54:47,25.7,72
183,2022-12-26,13:54:59,25.7,72
184,2022-12-26,13:55:11,25.7,71
185,2022-12-26,13:55:24,25.7,71
186,2022-12-26,13:55:36,25.7,71
187,2022-12-26,13:55:51,25.7,71
188,2022-12-26,13:56:03,25.7,71
189,2022-12-26,13:56:15,25.7,72
190,2022-12-26,13:56:27,25.7,72
191,2022-12-26,13:56:39,25.6,72
192,2022-12-26,13:56:52,25.7,72
193,2022-12-26,13:57:04,25.7,71
194,2022-12-26,13:57:16,25.7,71
195,2022-12-26,13:57:28,25.7,71
196,2022-12-26,13:57:46,25.7,71
197,2022-12-26,13:57:58,25.7,72
198,2022-12-26,13:58:11,25.7,71
199,2022-12-26,13:58:24,25.7,71
200,2022-12-26,13:58:37,25.7,71
201,2022-12-26,13:58:50,25.7,71
202,2022-12-26,13:59:02,25.7,71
203,2022-12-26,13:59:14,25.7,71
204,2022-12-26,13:59:27,25.7,71
205,2022-12-26,13:59:40,25.7,71
206,2022-12-26,13:59:52,25.7,71
207,2022-12-26,14:00:04,25.7,71
208,2022-12-26,14:00:16,25.6,71
209,2022-12-26,14:00:28,25.7,71
210,2022-12-26,14:00:41,25.6,71
211,2022-12-26,14:00:53,25.7,71
212,2022-12-26,14:01:06,25.7,71
213,2022-12-26,14:01:18,25.7,71
214,2022-12-26,14:01:30,25.7,71
215,2022-12-26,14:01:42,25.7,71
216,2022-12-26,14:01:54,25.7,71
217,2022-12-26,14:02:06,25.7,71
218,2022-12-26,14:02:18,25.7,71
219,2022-12-26,14:02:30,25.6,71
220,2022-12-26,14:02:42,25.7,71
221,2022-12-26,14:02:55,25.7,71
222,2022-12-26,14:03:07,25.6,71
223,2022-12-26,14:03:19,25.7,71
224,2022-12-26,14:03:31,25.7,71
225,2022-12-26,14:03:43,25.7,71
226,2022-12-26,14:03:55,25.7,71
227,2022-12-26,14:04:08,25.7,71
228,2022-12-26,14:04:20,25.7,71
229,2022-12-26,14:04:32,25.7,71
230,2022-12-26,14:04:44,25.7,71
231,2022-12-26,14:04:55,25.7,71
232,2022-12-26,14:05:08,25.7,71
233,2022-12-26,14:05:20,25.7,71
234,2022-12-26,14:05:32,25.7,71
235,2022-12-26,14:05:44,25.7,71
236,2022-12-26,14:05:58,25.7,71
237,2022-12-26,14:06:10,25.7,71
238,2022-12-26,14:06:22,25.7,71
239,2022-12-26,14:06:38,25.7,71
240,2022-12-26,14:06:50,25.7,71
241,2022-12-26,14:07:02,25.7,71
242,2022-12-26,14:07:14,25.7,71
243,2022-12-26,14:07:26,25.7,71
244,2022-12-26,14:07:47,25.6,71
245,2022-12-26,14:07:59,25.7,71
246,2022-12-26,14:08:11,25.7,71
247,2022-12-26,14:08:23,25.7,71
248,2022-12-26,14:08:35,25.7,71
249,2022-12-26,14:08:47,25.7,71
250,2022-12-26,14:08:58,25.7,71
251,2022-12-26,14:09:11,25.7,71
252,2022-12-26,14:09:23,25.7,71
253,2022-12-26,14:09:36,25.7,71
254,2022-12-26,14:09:48,25.7,71
255,2022-12-26,14:10:00,25.7,71
256,2022-12-26,14:10:13,25.7,71
257,2022-12-26,14:10:25,25.7,71
258,2022-12-26,14:10:38,25.7,71
259,2022-12-26,14:10:51,25.7,71
260,2022-12-26,14:11:03,25.7,71
261,2022-12-26,14:11:15,25.7,71
262,2022-12-26,14:11:27,25.7,71
263,2022-12-26,14:11:39,25.7,71
264,2022-12-26,14:11:51,25.6,71
265,2022-12-26,14:12:04,25.6,71
266,2022-12-26,14:12:16,25.7,71
267,2022-12-26,14:12:28,25.7,71
268,2022-12-26,14:12:40,25.7,71
269,2022-12-26,14:12:52,25.7,71
270,2022-12-26,14:13:03,25.7,71
271,2022-12-26,14:13:15,25.7,71
272,2022-12-26,14:13:27,25.7,71
273,2022-12-26,14:13:39,25.7,71
274,2022-12-26,14:13:51,25.7,71
275,2022-12-26,14:14:03,25.7,71
276,2022-12-26,14:14:16,25.7,71
277,2022-12-26,14:14:28,25.7,71
278,2022-12-26,14:14:40,25.7,71
279,2022-12-26,14:14:52,25.7,71
280,2022-12-26,14:15:04,25.7,71
281,2022-12-26,14:15:16,25.7,71
282,2022-12-26,14:15:28,25.7,71
283,2022-12-26,14:15:41,25.7,71
284,2022-12-26,14:15:54,25.6,71
285,2022-12-26,14:16:05,25.7,71
286,2022-12-26,14:16:18,25.7,71
287,2022-12-26,14:16:30,25.7,71
288,2022-12-26,14:16:42,25.6,71
289,2022-12-26,14:16:54,25.7,71
290,2022-12-26,14:17:06,25.7,71
291,2022-12-26,14:17:18,25.7,71
292,2022-12-26,14:17:30,25.6,71
293,2022-12-26,14:17:43,25.7,71
294,2022-12-26,14:17:55,25.7,71
295,2022-12-26,14:18:08,25.7,71
296,2022-12-26,14:18:23,25.7,71
297,2022-12-26,14:18:36,25.7,71
298,2022-12-26,14:18:49,25.7,71
299,2022-12-26,14:19:01,25.7,71
300,2022-12-26,14:19:13,25.7,71
301,2022-12-26,14:19:29,25.7,71
302,2022-12-26,14:19:43,25.7,71
303,2022-12-26,14:19:55,25.7,71
304,2022-12-26,14:20:08,25.7,71
305,2022-12-26,14:20:21,25.7,71
306,2022-12-26,14:20:33,25.7,71
307,2022-12-26,14:20:45,25.7,71
308,2022-12-26,14:20:57,25.7,71
309,2022-12-26,14:21:09,25.7,71
310,2022-12-26,14:21:21,25.7,71
311,2022-12-26,14:21:33,25.7,71
312,2022-12-26,14:21:45,25.7,71
313,2022-12-26,14:21:59,25.7,71
314,2022-12-26,14:22:12,25.7,71
315,2022-12-26,14:22:24,25.7,71
316,2022-12-26,14:22:36,25.7,71
317,2022-12-26,14:22:48,25.7,71
318,2022-12-26,14:23:00,25.7,71
319,2022-12-26,14:23:13,25.7,71
320,2022-12-26,14:23:25,25.7,71
321,2022-12-26,14:23:38,25.7,71
322,2022-12-26,14:23:50,25.7,71
