times,day,time,temp,hr
53,2022-12-29,20:31:23,23.9,74
54,2022-12-29,20:31:33,24,74
55,2022-12-29,20:31:48,24,73
56,2022-12-29,20:32:00,24,73
57,2022-12-29,20:32:14,24,73
58,2022-12-29,20:32:22,24,73
59,2022-12-29,20:32:29,24,73
60,2022-12-29,20:32:40,23.9,73
61,2022-12-29,20:32:48,23.9,73
62,2022-12-29,20:33:01,23.9,73
63,2022-12-29,20:33:16,23.9,73
64,2022-12-29,20:33:26,23.9,73
65,2022-12-29,20:33:33,24,73
66,2022-12-29,20:33:43,23.9,73
67,2022-12-29,20:33:51,23.9,73
68,2022-12-29,20:33:58,23.9,73
69,2022-12-29,20:34:05,23.9,73
70,2022-12-29,20:34:12,23.9,73
71,2022-12-29,20:34:21,23.9,73
72,2022-12-29,20:34:29,23.9,73
73,2022-12-29,20:34:37,23.9,73
74,2022-12-29,20:34:45,23.9,73
75,2022-12-29,20:34:53,23.9,73
76,2022-12-29,20:35:03,23.9,73
77,2022-12-29,20:35:11,23.9,73
78,2022-12-29,20:35:22,23.9,73
79,2022-12-29,20:35:30,23.9,73
80,2022-12-29,20:35:39,23.9,73
81,2022-12-29,20:35:47,23.9,73
82,2022-12-29,20:35:55,23.9,73
83,2022-12-29,20:36:05,23.9,73
84,2022-12-29,20:36:13,23.9,73
85,2022-12-29,20:36:33,23.9,73
86,2022-12-29,20:36:42,23.9,73
87,2022-12-29,20:36:50,23.9,73
88,2022-12-29,20:37:01,23.9,73
89,2022-12-29,20:37:11,23.9,73
90,2022-12-29,20:37:18,23.9,73
91,2022-12-29,20:37:28,23.9,73
92,2022-12-29,20:37:38,23.9,73
93,2022-12-29,20:37:50,23.9,73
94,2022-12-29,20:38:04,23.9,73
95,2022-12-29,20:38:14,23.9,73
96,2022-12-29,20:38:25,23.9,73
97,2022-12-29,20:38:35,23.8,73
98,2022-12-29,20:38:45,23.9,73
99,2022-12-29,20:38:59,23.9,73
100,2022-12-29,20:39:12,23.8,73
101,2022-12-29,20:39:19,23.9,73
102,2022-12-29,20:39:27,23.9,73
103,2022-12-29,20:39:36,23.8,73
104,2022-12-29,20:39:45,23.8,73
105,2022-12-29,20:39:57,23.8,73
106,2022-12-29,20:40:07,23.8,73
107,2022-12-29,20:40:14,23.8,73
108,2022-12-29,20:40:22,23.9,73
109,2022-12-29,20:40:43,23.8,73
110,2022-12-29,20:40:51,23.8,73
111,2022-12-29,20:41:01,23.8,73
112,2022-12-29,20:41:09,23.8,73
113,2022-12-29,20:41:17,23.8,73
114,2022-12-29,20:41:28,23.8,73
115,2022-12-29,20:41:39,23.8,73
116,2022-12-29,20:41:46,23.8,73
117,2022-12-29,20:41:53,23.8,73
118,2022-12-29,20:42:01,23.8,73
119,2022-12-29,20:42:15,23.8,73
120,2022-12-29,20:42:23,23.8,73
121,2022-12-29,20:42:33,23.8,73
122,2022-12-29,20:42:41,23.8,73
123,2022-12-29,20:42:56,23.8,73
124,2022-12-29,20:43:03,23.8,73
125,2022-12-29,20:43:12,23.8,73
126,2022-12-29,20:43:21,23.8,73
127,2022-12-29,20:43:30,23.8,73
128,2022-12-29,20:43:42,23.8,73
129,2022-12-29,20:43:50,23.8,73
130,2022-12-29,20:44:01,23.8,73
131,2022-12-29,20:44:11,23.8,73
132,2022-12-29,20:44:21,23.7,73
133,2022-12-29,20:44:28,23.8,73
134,2022-12-29,20:44:54,23.7,73
135,2022-12-29,20:45:02,23.7,73
136,2022-12-29,20:45:30,23.7,73
137,2022-12-29,20:45:45,23.7,73
138,2022-12-29,20:45:53,23.7,73
139,2022-12-29,20:46:00,23.7,73
140,2022-12-29,20:46:08,23.7,73
141,2022-12-29,20:46:17,23.7,73
142,2022-12-29,20:46:27,23.7,73
143,2022-12-29,20:46:35,23.7,73
144,2022-12-29,20:46:49,23.7,73
145,2022-12-29,20:47:07,23.7,73
146,2022-12-29,20:47:14,23.7,73
147,2022-12-29,20:47:22,23.7,73
148,2022-12-29,20:47:41,23.7,73
149,2022-12-29,20:47:53,23.7,73
150,2022-12-29,20:48:04,23.7,73
151,2022-12-29,20:48:14,23.7,73
152,2022-12-29,20:48:22,23.7,73
153,2022-12-29,20:48:31,23.7,73
154,2022-12-29,20:48:54,23.7,73
155,2022-12-29,20:49:05,23.7,73
156,2022-12-29,20:49:17,23.7,73
157,2022-12-29,20:49:27,23.6,73
158,2022-12-29,20:49:39,23.7,73
159,2022-12-29,20:49:49,23.7,73
160,2022-12-29,20:49:56,23.7,73
161,2022-12-29,20:50:07,23.7,73
162,2022-12-29,20:50:15,23.7,73
163,2022-12-29,20:50:22,23.7,73
164,2022-12-29,20:50:30,23.7,73
165,2022-12-29,20:50:38,23.7,73
166,2022-12-29,20:50:46,23.7,73
167,2022-12-29,20:51:05,23.7,73
168,2022-12-29,20:51:13,23.7,73
169,2022-12-29,20:51:21,23.7,73
170,2022-12-29,20:51:29,23.7,73
171,2022-12-29,20:51:38,23.7,73
172,2022-12-29,20:51:49,23.7,73
173,2022-12-29,20:51:57,23.7,73
174,2022-12-29,20:52:04,23.7,73
175,2022-12-29,20:52:21,23.7,73
176,2022-12-29,20:52:28,23.7,73
177,2022-12-29,20:52:38,23.6,73
178,2022-12-29,20:52:45,23.6,73
179,2022-12-29,20:52:53,23.7,73
180,2022-12-29,20:53:02,23.7,73
181,2022-12-29,20:53:14,23.7,73
182,2022-12-29,20:53:21,23.7,73
183,2022-12-29,20:53:34,23.6,73
184,2022-12-29,20:53:41,23.7,73
185,2022-12-29,20:53:41,23.7,73
186,2022-12-29,20:54:07,23.6,73
187,2022-12-29,20:54:19,23.7,73
188,2022-12-29,20:54:27,23.6,73
189,2022-12-29,20:54:35,23.7,73
190,2022-12-29,20:54:44,23.6,73
191,2022-12-29,20:54:51,23.6,73
192,2022-12-29,20:54:59,23.6,73
193,2022-12-29,20:55:08,23.7,73
194,2022-12-29,20:55:16,23.7,73
195,2022-12-29,20:55:27,23.6,73
196,2022-12-29,20:55:42,23.6,73
197,2022-12-29,20:55:52,23.7,73
198,2022-12-29,20:56:00,23.7,73
199,2022-12-29,20:56:08,23.6,73
200,2022-12-29,20:56:15,23.7,73
201,2022-12-29,20:56:23,23.6,73
202,2022-12-29,20:56:30,23.7,73
203,2022-12-29,20:56:41,23.6,73
204,2022-12-29,20:56:49,23.6,73
205,2022-12-29,20:56:57,23.6,73
206,2022-12-29,20:57:06,23.7,73
207,2022-12-29,20:57:14,23.7,73
208,2022-12-29,20:57:22,23.7,73
209,2022-12-29,20:57:33,23.7,73
210,2022-12-29,20:57:49,23.6,73
211,2022-12-29,20:58:00,23.6,73
212,2022-12-29,20:58:09,23.6,73
213,2022-12-29,20:58:16,23.6,73
214,2022-12-29,20:58:25,23.6,73
215,2022-12-29,20:58:32,23.6,73
216,2022-12-29,20:58:43,23.6,73
217,2022-12-29,20:58:57,23.6,73
218,2022-12-29,20:59:06,23.6,73
219,2022-12-29,20:59:16,23.6,73
220,2022-12-29,20:59:23,23.6,73
221,2022-12-29,20:59:31,23.6,73
222,2022-12-29,20:59:39,23.6,73
223,2022-12-29,20:59:47,23.6,73
224,2022-12-29,20:59:54,23.6,73
225,2022-12-29,21:00:02,23.6,73
226,2022-12-29,21:00:10,23.6,73
227,2022-12-29,21:00:18,23.6,73
228,2022-12-29,21:00:28,23.6,73
229,2022-12-29,21:00:36,23.6,73
230,2022-12-29,21:00:44,23.6,73
231,2022-12-29,21:00:53,23.6,73
232,2022-12-29,21:01:01,23.6,73
233,2022-12-29,21:01:09,23.6,73
234,2022-12-29,21:01:19,23.6,73
235,2022-12-29,21:01:28,23.6,73
236,2022-12-29,21:01:38,23.6,73
237,2022-12-29,21:01:46,23.6,73
238,2022-12-29,21:01:59,23.6,73
239,2022-12-29,21:02:08,23.6,73
240,2022-12-29,21:02:26,23.6,73
241,2022-12-29,21:02:33,23.6,73
242,2022-12-29,21:02:40,23.6,73
243,2022-12-29,21:02:49,23.6,73
244,2022-12-29,21:02:56,23.6,73
245,2022-12-29,21:03:04,23.6,73
246,2022-12-29,21:03:12,23.6,73
247,2022-12-29,21:03:19,23.6,73
248,2022-12-29,21:03:31,23.6,73
249,2022-12-29,21:03:48,23.6,73
250,2022-12-29,21:03:56,23.6,73
251,2022-12-29,21:04:05,23.6,73
252,2022-12-29,21:04:12,23.6,73
253,2022-12-29,21:04:19,23.6,73
254,2022-12-29,21:04:26,23.6,73
255,2022-12-29,21:04:35,23.6,73
256,2022-12-29,21:04:42,23.6,73
257,2022-12-29,21:04:48,23.6,73
258,2022-12-29,21:04:56,23.6,73
259,2022-12-29,21:05:06,23.6,73
260,2022-12-29,21:05:16,23.6,73
261,2022-12-29,21:05:25,23.6,73
262,2022-12-29,21:05:33,23.6,73
263,2022-12-29,21:06:01,23.6,73
264,2022-12-29,21:06:09,23.6,73
265,2022-12-29,21:06:25,23.6,73
266,2022-12-29,21:06:39,23.6,73
267,2022-12-29,21:06:48,23.6,73
268,2022-12-29,21:07:00,23.6,73
269,2022-12-29,21:07:07,23.6,73
270,2022-12-29,21:07:14,23.6,73
271,2022-12-29,21:07:22,23.6,73
272,2022-12-29,21:07:29,23.6,73
273,2022-12-29,21:07:38,23.6,73
274,2022-12-29,21:07:47,23.6,73
275,2022-12-29,21:07:55,23.6,73
276,2022-12-29,21:08:02,23.6,73
277,2022-12-29,21:08:10,23.6,73
278,2022-12-29,21:08:19,23.6,73
279,2022-12-29,21:08:31,23.6,73
280,2022-12-29,21:08:40,23.6,73
281,2022-12-29,21:08:48,23.6,73
282,2022-12-29,21:09:02,23.6,73
283,2022-12-29,21:09:31,23.6,73
284,2022-12-29,21:09:39,23.6,73
285,2022-12-29,21:09:52,23.6,73
286,2022-12-29,21:10:01,23.6,73
287,2022-12-29,21:10:09,23.6,73
288,2022-12-29,21:10:17,23.6,73
289,2022-12-29,21:10:25,23.6,73
290,2022-12-29,21:10:34,23.6,73
291,2022-12-29,21:10:45,23.6,73
292,2022-12-29,21:10:54,23.6,73
293,2022-12-29,21:11:01,23.6,73
294,2022-12-29,21:11:23,23.6,73
295,2022-12-29,21:11:31,23.6,73
296,2022-12-29,21:11:39,23.6,73
297,2022-12-29,21:11:47,23.6,73
298,2022-12-29,21:11:55,23.6,73
299,2022-12-29,21:12:05,23.6,73
300,2022-12-29,21:12:13,23.6,73
301,2022-12-29,21:12:21,23.6,73
302,2022-12-29,21:12:28,23.6,73
303,2022-12-29,21:12:49,23.6,73
304,2022-12-29,21:12:57,23.6,73
305,2022-12-29,21:13:08,23.6,73
306,2022-12-29,21:13:15,23.6,73
307,2022-12-29,21:13:23,23.6,73
308,2022-12-29,21:13:32,23.6,73
309,2022-12-29,21:13:39,23.6,73
310,2022-12-29,21:13:48,23.6,73
311,2022-12-29,21:13:57,23.5,73
312,2022-12-29,21:14:05,23.6,73
313,2022-12-29,21:14:13,23.6,73
314,2022-12-29,21:14:21,23.6,73
315,2022-12-29,21:14:28,23.6,73
316,2022-12-29,21:14:39,23.6,73
317,2022-12-29,21:14:46,23.6,73
318,2022-12-29,21:14:53,23.6,73
319,2022-12-29,21:15:02,23.6,73
320,2022-12-29,21:15:10,23.5,73
321,2022-12-29,21:15:20,23.6,73
322,2022-12-29,21:15:29,23.6,73
323,2022-12-29,21:15:36,23.6,73
324,2022-12-29,21:15:45,23.6,73
325,2022-12-29,21:15:52,23.6,73
326,2022-12-29,21:15:59,23.5,73
327,2022-12-29,21:16:07,23.6,73
328,2022-12-29,21:16:13,23.5,73
329,2022-12-29,21:16:22,23.6,73
330,2022-12-29,21:16:30,23.5,73
331,2022-12-29,21:16:37,23.5,73
332,2022-12-29,21:16:47,23.6,73
333,2022-12-29,21:16:57,23.5,73
334,2022-12-29,21:17:06,23.5,73
335,2022-12-29,21:17:16,23.5,73
336,2022-12-29,21:17:23,23.5,73
337,2022-12-29,21:17:32,23.5,73
338,2022-12-29,21:18:03,23.5,73
339,2022-12-29,21:18:03,23.5,73
340,2022-12-29,21:18:27,23.5,73
341,2022-12-29,21:18:35,23.6,73
342,2022-12-29,21:18:43,23.5,73
343,2022-12-29,21:18:51,23.5,73
344,2022-12-29,21:18:58,23.6,73
345,2022-12-29,21:19:09,23.6,73
346,2022-12-29,21:19:18,23.5,73
347,2022-12-29,21:19:28,23.5,73
348,2022-12-29,21:19:36,23.6,73
349,2022-12-29,21:19:43,23.5,73
350,2022-12-29,21:19:51,23.6,73
351,2022-12-29,21:19:59,23.5,73
352,2022-12-29,21:20:08,23.5,73
353,2022-12-29,21:20:21,23.5,73
354,2022-12-29,21:20:31,23.5,73
355,2022-12-29,21:20:37,23.5,73
356,2022-12-29,21:20:45,23.6,73
357,2022-12-29,21:20:52,23.5,73
358,2022-12-29,21:21:03,23.5,73
359,2022-12-29,21:21:11,23.5,73
360,2022-12-29,21:21:19,23.5,73
361,2022-12-29,21:21:26,23.6,73
362,2022-12-29,21:21:34,23.5,73
363,2022-12-29,21:21:41,23.5,73
364,2022-12-29,21:21:49,23.5,73
365,2022-12-29,21:21:57,23.5,73
366,2022-12-29,21:22:05,23.6,73
367,2022-12-29,21:22:16,23.5,73
368,2022-12-29,21:22:36,23.5,73
369,2022-12-29,21:22:44,23.6,73
370,2022-12-29,21:23:05,23.5,73
371,2022-12-29,21:23:14,23.6,73
372,2022-12-29,21:23:23,23.5,73
373,2022-12-29,21:23:33,23.5,73
374,2022-12-29,21:23:40,23.5,73
375,2022-12-29,21:23:49,23.5,73
376,2022-12-29,21:23:58,23.5,73
377,2022-12-29,21:24:13,23.5,73
378,2022-12-29,21:24:20,23.5,73
379,2022-12-29,21:24:29,23.5,73
380,2022-12-29,21:24:45,23.5,73
381,2022-12-29,21:24:53,23.5,73
382,2022-12-29,21:25:01,23.5,73
383,2022-12-29,21:25:09,23.5,73
384,2022-12-29,21:25:16,23.5,73
385,2022-12-29,21:25:24,23.5,73
386,2022-12-29,21:25:35,23.5,73
387,2022-12-29,21:25:47,23.5,73
388,2022-12-29,21:25:55,23.5,73
389,2022-12-29,21:26:02,23.5,73
390,2022-12-29,21:26:10,23.5,73
391,2022-12-29,21:26:23,23.5,73
392,2022-12-29,21:26:30,23.5,73
393,2022-12-29,21:26:38,23.6,73
394,2022-12-29,21:26:47,23.5,73
395,2022-12-29,21:26:57,23.5,73
396,2022-12-29,21:27:05,23.5,73
397,2022-12-29,21:27:12,23.5,73
398,2022-12-29,21:27:19,23.5,73
399,2022-12-29,21:27:26,23.5,73
400,2022-12-29,21:27:36,23.5,73
401,2022-12-29,21:27:51,23.5,73
402,2022-12-29,21:27:58,23.5,73
403,2022-12-29,21:28:06,23.5,73
404,2022-12-29,21:28:14,23.5,73
405,2022-12-29,21:28:24,23.5,73
406,2022-12-29,21:28:32,23.5,73
407,2022-12-29,21:28:39,23.5,73
408,2022-12-29,21:28:46,23.5,73
409,2022-12-29,21:28:54,23.5,73
410,2022-12-29,21:29:02,23.5,73
411,2022-12-29,21:29:15,23.5,73
412,2022-12-29,21:29:25,23.5,73
413,2022-12-29,21:29:33,23.5,73
414,2022-12-29,21:29:41,23.5,73
415,2022-12-29,21:30:02,23.5,73
416,2022-12-29,21:30:10,23.5,73
417,2022-12-29,21:30:20,23.5,73
418,2022-12-29,21:30:28,23.5,73
419,2022-12-29,21:30:35,23.5,73
420,2022-12-29,21:30:44,23.5,73
421,2022-12-29,21:30:53,23.5,73
422,2022-12-29,21:31:03,23.5,73
423,2022-12-29,21:31:13,23.5,73
424,2022-12-29,21:31:22,23.5,73
425,2022-12-29,21:31:29,23.5,73
426,2022-12-29,21:31:37,23.5,73
427,2022-12-29,21:31:45,23.4,73
428,2022-12-29,21:31:54,23.4,73
429,2022-12-29,21:32:02,23.4,73
430,2022-12-29,21:32:11,23.4,73
431,2022-12-29,21:32:20,23.4,73
432,2022-12-29,21:32:29,23.4,73
433,2022-12-29,21:32:39,23.4,73
434,2022-12-29,21:32:48,23.4,73
435,2022-12-29,21:32:55,23.4,73
436,2022-12-29,21:33:03,23.4,73
437,2022-12-29,21:33:11,23.5,73
438,2022-12-29,21:33:18,23.5,73
439,2022-12-29,21:33:30,23.5,73
440,2022-12-29,21:33:39,23.4,73
441,2022-12-29,21:33:49,23.5,73
442,2022-12-29,21:33:56,23.5,73
443,2022-12-29,21:34:04,23.4,73
444,2022-12-29,21:34:11,23.4,73
445,2022-12-29,21:34:19,23.4,73
446,2022-12-29,21:34:27,23.4,73
447,2022-12-29,21:34:37,23.5,73
448,2022-12-29,21:34:46,23.5,73
449,2022-12-29,21:34:56,23.4,73
450,2022-12-29,21:35:05,23.4,73
451,2022-12-29,21:35:12,23.4,73
452,2022-12-29,21:35:20,23.5,73
453,2022-12-29,21:35:29,23.4,73
454,2022-12-29,21:35:39,23.4,73
455,2022-12-29,21:35:46,23.4,73
456,2022-12-29,21:35:54,23.4,73
457,2022-12-29,21:36:02,23.4,73
458,2022-12-29,21:36:09,23.4,73
459,2022-12-29,21:36:17,23.4,73
460,2022-12-29,21:36:24,23.4,73
461,2022-12-29,21:36:35,23.4,73
462,2022-12-29,21:36:43,23.4,73
463,2022-12-29,21:36:53,23.4,73
464,2022-12-29,21:37:01,23.4,73
465,2022-12-29,21:37:09,23.4,73
466,2022-12-29,21:37:18,23.4,73
467,2022-12-29,21:37:25,23.4,73
468,2022-12-29,21:37:34,23.4,73
469,2022-12-29,21:37:41,23.4,73
470,2022-12-29,21:37:48,23.4,73
471,2022-12-29,21:37:56,23.4,73
