times,day,time,temp,hr
154,12/21/2022,21:27:10,19.5,93
155,12/21/2022,21:27:42,19.5,93
156,12/21/2022,21:28:13,19.5,93
157,12/21/2022,21:28:46,19.6,93
158,12/21/2022,21:29:19,19.5,93
159,12/21/2022,21:29:50,19.5,93
160,12/21/2022,21:30:23,19.5,93
161,12/21/2022,21:30:56,19.5,93
162,12/21/2022,21:31:29,19.5,93
163,12/21/2022,21:32:01,19.5,93
164,12/21/2022,21:32:32,19.5,93
165,12/21/2022,21:33:03,19.5,93
166,12/21/2022,21:33:36,19.5,93
167,12/21/2022,21:34:07,19.5,93
168,12/21/2022,21:34:40,19.5,93
169,12/21/2022,21:35:11,19.5,93
170,12/21/2022,21:35:44,19.5,93
171,12/21/2022,21:36:15,19.5,93
172,12/21/2022,21:36:47,19.5,93
173,12/21/2022,21:37:19,19.5,93
174,12/21/2022,21:37:52,19.5,93
175,12/21/2022,21:38:23,19.5,93
176,12/21/2022,21:38:56,19.5,93
177,12/21/2022,21:39:27,19.5,93
178,12/21/2022,21:39:59,19.5,93
179,12/21/2022,21:40:30,19.5,93
180,12/21/2022,21:41:03,19.5,93
181,12/21/2022,21:41:36,19.5,93
182,12/21/2022,21:42:08,19.5,93
183,12/21/2022,21:42:39,19.5,93
184,12/21/2022,21:43:12,19.5,93
185,12/21/2022,21:43:44,19.5,93
186,12/21/2022,21:44:16,19.5,93
187,12/21/2022,21:44:47,19.5,93
188,12/21/2022,21:45:20,19.5,93
189,12/21/2022,21:45:51,19.5,93
190,12/21/2022,21:46:25,19.5,93
191,12/21/2022,21:46:58,19.5,93
192,12/21/2022,21:47:29,19.5,93
193,12/21/2022,21:48:01,19.5,93
194,12/21/2022,21:48:32,19.5,93
195,12/21/2022,21:49:06,19.5,93
196,12/21/2022,21:49:38,19.5,93
197,12/21/2022,21:50:10,19.5,93
198,12/21/2022,21:50:41,19.5,93
199,12/21/2022,21:51:14,19.5,93
200,12/21/2022,21:51:45,19.5,93
201,12/21/2022,21:52:17,19.5,93
202,12/21/2022,21:52:49,19.5,93
203,12/21/2022,21:53:21,19.5,93
204,12/21/2022,21:53:52,19.5,93
205,12/21/2022,21:54:25,19.5,93
206,12/21/2022,21:54:56,19.5,93
207,12/21/2022,21:55:29,19.5,93
208,12/21/2022,21:56:00,19.5,93
209,12/21/2022,21:56:32,19.5,93
210,12/21/2022,21:57:03,19.5,93
211,12/21/2022,21:57:35,19.5,93
212,12/21/2022,21:58:06,19.5,93
213,12/21/2022,21:58:39,19.5,93
214,12/21/2022,21:59:10,19.5,93
215,12/21/2022,21:59:42,19.5,93
216,12/21/2022,22:00:14,19.5,93
217,12/21/2022,22:00:46,19.5,93
218,12/21/2022,22:01:18,19.5,93
219,12/21/2022,22:01:51,19.5,93
220,12/21/2022,22:02:23,19.5,93
221,12/21/2022,22:02:54,19.5,93
