times,day,time,temp,hr
1,2022-12-28,15:48:48,26.3,76
2,2022-12-28,18:54:25,24.9,85
3,2022-12-28,18:54:32,25.8,80
4,2022-12-28,18:54:40,25.8,80
5,2022-12-28,18:54:49,25.8,80
6,2022-12-28,18:54:55,25.8,80
7,2022-12-28,18:55:04,25.8,80
8,2022-12-28,18:55:12,25.8,80
9,2022-12-28,18:55:20,25.8,80
10,2022-12-28,18:55:28,25.8,80
11,2022-12-28,18:55:35,25.7,80
12,2022-12-28,18:55:45,25.8,80
13,2022-12-28,18:55:53,25.7,80
14,2022-12-28,18:56:01,25.7,80
15,2022-12-28,18:56:08,25.7,80
16,2022-12-28,18:56:15,25.7,80
17,2022-12-28,18:56:22,25.7,80
18,2022-12-28,18:56:29,25.7,80
19,2022-12-28,18:56:39,25.7,80
20,2022-12-28,18:56:47,25.7,80
21,2022-12-28,18:56:55,25.7,80
22,2022-12-28,18:57:02,25.7,80
23,2022-12-28,18:57:09,25.6,80
24,2022-12-28,18:57:16,25.7,80
25,2022-12-28,18:57:24,25.6,80
26,2022-12-28,18:57:33,25.7,80
27,2022-12-28,18:57:41,25.6,80
28,2022-12-28,18:57:49,25.6,80
29,2022-12-28,18:57:58,25.6,80
30,2022-12-28,18:58:07,25.6,80
31,2022-12-28,18:58:15,25.6,80
32,2022-12-28,18:58:22,25.6,80
33,2022-12-28,18:58:29,25.6,80
34,2022-12-28,18:58:37,25.6,80
35,2022-12-28,18:58:44,25.6,80
36,2022-12-28,18:58:52,25.6,80
37,2022-12-28,18:59:00,25.6,80
38,2022-12-28,18:59:07,25.6,80
39,2022-12-28,18:59:15,25.6,80
40,2022-12-28,18:59:23,25.6,80
41,2022-12-28,18:59:30,25.6,80
42,2022-12-28,18:59:37,25.6,80
43,2022-12-28,18:59:44,25.6,80
44,2022-12-28,18:59:52,25.6,80
45,2022-12-28,18:59:59,25.6,80
46,2022-12-28,19:00:08,25.6,80
47,2022-12-28,19:00:14,25.6,80
48,2022-12-28,19:00:22,25.6,80
49,2022-12-28,19:00:31,25.6,80
50,2022-12-28,19:00:39,25.6,80
51,2022-12-28,19:00:47,25.6,80
52,2022-12-28,19:00:55,25.6,80
53,2022-12-28,19:01:05,25.6,80
54,2022-12-28,19:01:25,25.6,80
55,2022-12-28,19:01:38,25.6,80
56,2022-12-28,19:01:45,25.6,80
57,2022-12-28,19:01:54,25.6,80
58,2022-12-28,19:02:04,25.6,80
59,2022-12-28,19:02:11,25.6,80
60,2022-12-28,19:02:19,25.6,80
61,2022-12-28,19:02:26,25.6,80
62,2022-12-28,19:02:33,25.6,80
63,2022-12-28,19:02:41,25.6,80
64,2022-12-28,19:02:48,25.6,80
65,2022-12-28,19:02:56,25.6,80
66,2022-12-28,19:03:03,25.6,80
67,2022-12-28,19:03:11,25.6,80
68,2022-12-28,19:03:21,25.6,80
69,2022-12-28,19:03:28,25.6,80
70,2022-12-28,19:03:36,25.6,80
71,2022-12-28,19:03:44,25.6,80
72,2022-12-28,19:03:52,25.6,80
73,2022-12-28,19:04:01,25.6,80
74,2022-12-28,19:04:10,25.6,80
75,2022-12-28,19:04:20,25.6,80
76,2022-12-28,19:04:32,25.6,80
77,2022-12-28,19:04:40,25.6,80
78,2022-12-28,19:04:48,25.6,80
79,2022-12-28,19:04:55,25.6,80
80,2022-12-28,19:05:04,25.6,80
81,2022-12-28,19:05:12,25.6,80
82,2022-12-28,19:05:19,25.6,80
83,2022-12-28,19:05:26,25.6,80
84,2022-12-28,19:05:33,25.6,80
85,2022-12-28,19:05:40,25.6,80
86,2022-12-28,19:05:48,25.6,80
87,2022-12-28,19:05:58,25.6,80
88,2022-12-28,19:06:06,25.6,80
89,2022-12-28,19:06:14,25.6,80
90,2022-12-28,19:06:22,25.6,80
91,2022-12-28,19:06:31,25.6,80
92,2022-12-28,19:06:40,25.6,80
93,2022-12-28,19:06:49,25.6,80
94,2022-12-28,19:06:57,25.6,80
95,2022-12-28,19:07:05,25.6,80
96,2022-12-28,19:07:12,25.6,80
97,2022-12-28,19:07:19,25.6,80
98,2022-12-28,19:07:27,25.6,80
99,2022-12-28,19:07:35,25.6,80
100,2022-12-28,19:07:42,25.6,80
101,2022-12-28,19:07:49,25.6,80
102,2022-12-28,19:07:57,25.6,80
103,2022-12-28,19:08:05,25.6,80
