times,day,time,temp,hr
90,12/27/2022,19:48:15,26,73
91,12/27/2022,19:48:31,25.9,73
92,12/27/2022,19:48:44,25.9,73
93,12/27/2022,19:48:57,26,73
94,12/27/2022,19:49:10,25.9,73
95,12/27/2022,19:49:23,26,73
96,12/27/2022,19:49:36,26,73
97,12/27/2022,19:49:57,25.9,73
98,12/27/2022,19:50:10,25.9,73
99,12/27/2022,19:50:22,25.9,73
100,12/27/2022,19:50:40,25.9,73
101,12/27/2022,19:50:54,25.9,73
102,12/27/2022,19:51:06,26,73
103,12/27/2022,19:51:19,26,73
104,12/27/2022,19:51:33,26,73
105,12/27/2022,19:51:47,26,73
106,12/27/2022,19:52:01,26,73
107,12/27/2022,19:52:14,26,73
108,12/27/2022,19:52:26,26,73
109,12/27/2022,19:52:38,26,73
110,12/27/2022,19:52:50,25.9,73
111,12/27/2022,19:53:03,26,73
112,12/27/2022,19:53:16,25.9,73
113,12/27/2022,19:53:30,26,73
114,12/27/2022,19:53:42,26,73
115,12/27/2022,19:53:54,25.9,73
116,12/27/2022,19:54:10,26,73
117,12/27/2022,19:54:27,25.9,73
118,12/27/2022,19:54:39,25.9,73
119,12/27/2022,19:54:54,25.9,73
120,12/27/2022,19:55:07,25.9,73
121,12/27/2022,19:55:20,25.9,73
122,12/27/2022,19:55:35,25.9,73
123,12/27/2022,19:55:48,25.9,73
124,12/27/2022,19:56:02,25.9,73
125,12/27/2022,19:56:14,26,73
126,12/27/2022,19:56:27,26,73
127,12/27/2022,19:56:40,26,73
128,12/27/2022,19:56:52,26,73
129,12/27/2022,19:57:05,25.9,73
130,12/27/2022,19:57:17,25.9,73
131,12/27/2022,19:57:29,26,73
132,12/27/2022,19:57:42,25.9,73
133,12/27/2022,19:57:55,25.9,73
134,12/27/2022,19:58:08,25.9,73
135,12/27/2022,19:58:20,25.9,73
136,12/27/2022,19:58:35,25.9,73
137,12/27/2022,19:58:48,26,73
138,12/27/2022,19:59:01,25.9,73
139,12/27/2022,19:59:16,25.9,73
140,12/27/2022,19:59:29,25.9,73
141,12/27/2022,19:59:42,25.9,73
142,12/27/2022,19:59:55,25.9,73
143,12/27/2022,20:00:08,25.9,73
144,12/27/2022,20:00:26,25.9,73
145,12/27/2022,20:00:39,25.9,73
146,12/27/2022,20:00:51,25.9,73
147,12/27/2022,20:01:03,25.9,73
148,12/27/2022,20:01:16,25.9,73
149,12/27/2022,20:01:31,25.9,73
150,12/27/2022,20:01:45,25.9,73
151,12/27/2022,20:01:59,25.9,73
152,12/27/2022,20:02:14,25.9,73
153,12/27/2022,20:02:30,25.9,73
154,12/27/2022,20:02:43,25.9,73
155,12/27/2022,20:02:55,25.9,73
156,12/27/2022,20:03:09,25.9,73
157,12/27/2022,20:03:21,25.9,73
158,12/27/2022,20:03:34,25.9,73
159,12/27/2022,20:04:02,25.9,73
160,12/27/2022,20:04:15,25.9,73
161,12/27/2022,20:04:27,25.8,73
162,12/27/2022,20:04:40,25.9,73
163,12/27/2022,20:04:52,25.8,73
164,12/27/2022,20:05:06,25.8,73
165,12/27/2022,20:05:18,25.8,73
166,12/27/2022,20:05:31,25.8,73
167,12/27/2022,20:05:44,25.9,73
168,12/27/2022,20:05:57,25.8,73
169,12/27/2022,20:06:10,25.8,73
170,12/27/2022,20:06:23,25.9,73
171,12/27/2022,20:06:37,25.8,73
172,12/27/2022,20:06:49,25.8,73
173,12/27/2022,20:07:02,25.9,73
174,12/27/2022,20:07:33,25.8,73
175,12/27/2022,20:07:47,25.9,73
176,12/27/2022,20:08:02,25.9,73
177,12/27/2022,20:08:16,25.8,73
178,12/27/2022,20:08:30,25.8,73
179,12/27/2022,20:08:43,25.8,73
180,12/27/2022,20:08:55,25.8,73
181,12/27/2022,20:09:08,25.8,73
182,12/27/2022,20:09:20,25.8,73
183,12/27/2022,20:09:33,25.8,73
184,12/27/2022,20:09:45,25.8,73
185,12/27/2022,20:10:05,25.8,73
186,12/27/2022,20:10:20,25.8,73
187,12/27/2022,20:10:32,25.8,73
188,12/27/2022,20:10:46,25.8,73
189,12/27/2022,20:10:58,25.8,73
190,12/27/2022,20:11:11,25.8,73
191,12/27/2022,20:11:24,25.8,73
192,12/27/2022,20:11:37,25.9,73
193,12/27/2022,20:11:50,25.8,73
194,12/27/2022,20:12:02,25.8,73
195,12/27/2022,20:12:16,25.8,73
196,12/27/2022,20:12:31,25.8,73
197,12/27/2022,20:12:43,25.8,73
198,12/27/2022,20:12:57,25.8,73
199,12/27/2022,20:13:09,25.8,73
200,12/27/2022,20:13:23,25.8,73
201,12/27/2022,20:13:36,25.8,73
202,12/27/2022,20:13:49,25.8,73
203,12/27/2022,20:14:01,25.8,73
204,12/27/2022,20:14:14,25.8,73
205,12/27/2022,20:14:27,25.8,73
206,12/27/2022,20:14:40,25.8,73
207,12/27/2022,20:14:54,25.8,73
208,12/27/2022,20:15:06,25.8,73
209,12/27/2022,20:15:18,25.8,73
210,12/27/2022,20:15:33,25.8,73
211,12/27/2022,20:15:45,25.8,73
212,12/27/2022,20:16:01,25.8,73
213,12/27/2022,20:16:14,25.8,73
214,12/27/2022,20:16:27,25.8,73
215,12/27/2022,20:16:39,25.8,73
216,12/27/2022,20:16:52,25.7,73
217,12/27/2022,20:17:04,25.7,73
218,12/27/2022,20:17:23,25.7,73
219,12/27/2022,20:17:37,25.8,74
220,12/27/2022,20:17:51,25.8,74
221,12/27/2022,20:18:03,25.7,74
222,12/27/2022,20:18:15,25.8,74
223,12/27/2022,20:18:29,25.8,74
224,12/27/2022,20:18:43,25.7,74
225,12/27/2022,20:18:55,25.7,73
226,12/27/2022,20:19:07,25.8,73
227,12/27/2022,20:19:24,25.8,74
228,12/27/2022,20:19:37,25.8,74
229,12/27/2022,20:19:50,25.7,74
230,12/27/2022,20:20:02,25.7,74
231,12/27/2022,20:20:14,25.7,74
232,12/27/2022,20:20:30,25.7,74
233,12/27/2022,20:20:44,25.7,74
234,12/27/2022,20:20:57,25.7,74
235,12/27/2022,20:21:09,25.7,74
236,12/27/2022,20:21:23,25.7,74
237,12/27/2022,20:21:35,25.7,74
238,12/27/2022,20:30:55,25.7,74
239,12/27/2022,20:31:28,25.7,74
240,12/27/2022,20:31:42,25.7,74
241,12/27/2022,20:31:56,25.7,74
242,12/27/2022,20:32:09,25.7,74
243,12/27/2022,20:32:21,25.7,74
244,12/27/2022,20:32:35,25.7,74
245,12/27/2022,20:32:48,25.7,74
246,12/27/2022,20:33:03,25.7,74
247,12/27/2022,20:33:17,25.8,74
248,12/27/2022,20:33:32,25.7,74
249,12/27/2022,20:33:44,25.7,74
250,12/27/2022,20:33:56,25.7,74
251,12/27/2022,20:34:09,25.7,74
252,12/27/2022,20:34:35,25.7,74
253,12/27/2022,20:34:52,25.7,74
254,12/27/2022,20:35:05,25.7,74
255,12/27/2022,20:35:18,25.7,74
256,12/27/2022,20:35:33,25.7,74
257,12/27/2022,20:35:46,25.7,74
258,12/27/2022,20:36:01,25.7,74
259,12/27/2022,20:36:15,25.7,74
260,12/27/2022,20:36:29,25.7,74
261,12/27/2022,20:36:42,25.7,74
262,12/27/2022,20:36:56,25.7,74
263,12/27/2022,20:37:12,25.7,74
264,12/27/2022,20:37:26,25.8,74
265,12/27/2022,20:37:38,25.7,74
266,12/27/2022,20:37:50,25.7,74
267,12/27/2022,20:38:03,25.7,74
268,12/27/2022,20:38:16,25.7,74
269,12/27/2022,20:38:29,25.7,74
270,12/27/2022,20:38:42,25.7,74
271,12/27/2022,20:38:54,25.7,74
272,12/27/2022,20:39:07,25.7,74
273,12/27/2022,20:39:23,25.7,74
274,12/27/2022,20:39:39,25.7,74
275,12/27/2022,20:39:51,25.7,74
276,12/27/2022,20:40:03,25.7,74
277,12/27/2022,20:40:17,25.6,74
278,12/27/2022,20:40:46,25.7,74
279,12/27/2022,20:41:00,25.7,74
280,12/27/2022,20:41:12,25.7,74
281,12/27/2022,20:41:28,25.6,74
282,12/27/2022,20:41:42,25.7,74
283,12/27/2022,20:42:11,25.6,74
284,12/27/2022,20:42:26,25.7,74
285,12/27/2022,20:42:39,25.7,74
286,12/27/2022,20:42:51,25.7,74
287,12/27/2022,20:43:21,25.7,74
288,12/27/2022,20:43:35,25.7,74
289,12/27/2022,20:43:45,25.7,74
290,12/27/2022,20:43:58,25.7,74
291,12/27/2022,20:44:12,25.7,74
292,12/27/2022,20:44:25,25.7,74
293,12/27/2022,20:44:41,25.7,74
294,12/27/2022,20:44:54,25.7,74
295,12/27/2022,20:45:06,25.7,74
296,12/27/2022,20:45:22,25.7,74
297,12/27/2022,20:45:34,25.7,74
298,12/27/2022,20:45:47,25.6,74
299,12/27/2022,20:46:01,25.7,74
300,12/27/2022,20:46:13,25.6,74
301,12/27/2022,20:46:26,25.6,74
302,12/27/2022,20:46:39,25.6,74
303,12/27/2022,20:46:52,25.6,74
304,12/27/2022,20:47:05,25.6,74
305,12/27/2022,20:47:18,25.6,74
306,12/27/2022,20:47:30,25.7,74
307,12/27/2022,20:47:44,25.6,74
308,12/27/2022,20:47:56,25.6,74
309,12/27/2022,20:48:09,25.6,74
310,12/27/2022,20:48:23,25.6,74
311,12/27/2022,20:48:37,25.6,74
312,12/27/2022,20:48:55,25.6,74
313,12/27/2022,20:49:09,25.6,74
314,12/27/2022,20:49:24,25.7,74
315,12/27/2022,20:49:37,25.6,74
316,12/27/2022,20:49:50,25.6,74
317,12/27/2022,20:50:05,25.7,74
318,12/27/2022,20:50:18,25.7,74
319,12/27/2022,20:50:32,25.7,74
320,12/27/2022,20:50:46,25.7,74
321,12/27/2022,20:50:58,25.7,74
322,12/27/2022,20:51:15,25.6,74
323,12/27/2022,20:51:28,25.7,74
324,12/27/2022,20:51:43,25.6,74
325,12/27/2022,20:51:55,25.6,74
326,12/27/2022,20:52:08,25.6,74
327,12/27/2022,20:52:21,25.6,74
328,12/27/2022,20:52:35,25.6,74
329,12/27/2022,20:52:49,25.6,74
330,12/27/2022,20:53:00,25.6,74
331,12/27/2022,20:53:19,25.6,74
332,12/27/2022,20:53:32,25.6,74
333,12/27/2022,20:53:47,25.6,74
334,12/27/2022,20:54:02,25.6,74
335,12/27/2022,20:54:15,25.6,74
336,12/27/2022,20:54:29,25.6,74
337,12/27/2022,20:54:41,25.6,74
338,12/27/2022,20:54:58,25.6,74
339,12/27/2022,20:55:11,25.6,74
340,12/27/2022,20:55:25,25.6,74
341,12/27/2022,20:55:38,25.6,74
342,12/27/2022,20:56:07,25.6,74
343,12/27/2022,20:56:20,25.6,74
344,12/27/2022,20:56:36,25.6,74
345,12/27/2022,20:56:51,25.6,74
346,12/27/2022,20:57:05,25.7,74
347,12/27/2022,20:57:19,25.6,74
348,12/27/2022,20:57:32,25.6,74
349,12/27/2022,20:57:45,25.6,74
350,12/27/2022,20:58:00,25.6,74
351,12/27/2022,20:58:14,25.6,74
352,12/27/2022,20:58:26,25.6,74
353,12/27/2022,20:58:38,25.6,74
354,12/27/2022,20:58:51,25.7,74
355,12/27/2022,20:59:03,25.6,74
356,12/27/2022,20:59:21,25.6,74
357,12/27/2022,20:59:35,25.6,74
358,12/27/2022,20:59:47,25.6,74
359,12/27/2022,20:59:59,25.6,74
360,12/27/2022,21:00:11,25.6,74
361,12/27/2022,21:00:24,25.6,74
362,12/27/2022,21:00:36,25.6,74
363,12/27/2022,21:00:49,25.7,74
364,12/27/2022,21:01:02,25.6,74
365,12/27/2022,21:01:16,25.6,74
366,12/27/2022,21:01:32,25.6,74
367,12/27/2022,21:01:47,25.6,74
368,12/27/2022,21:02:01,25.6,74
369,12/27/2022,21:02:13,25.6,74
370,12/27/2022,21:02:30,25.6,74
371,12/27/2022,21:02:45,25.6,74
372,12/27/2022,21:02:57,25.6,74
373,12/27/2022,21:03:10,25.6,74
374,12/27/2022,21:03:32,25.6,74
375,12/27/2022,21:03:48,25.6,74
376,12/27/2022,21:04:02,25.6,74
377,12/27/2022,21:04:22,25.6,74
378,12/27/2022,21:04:37,25.6,74
379,12/27/2022,21:04:49,25.6,74
380,12/27/2022,21:05:03,25.6,74
381,12/27/2022,21:05:16,25.6,74
382,12/27/2022,21:05:28,25.6,74
383,12/27/2022,21:05:42,25.6,74
384,12/27/2022,21:05:54,25.6,74
385,12/27/2022,21:06:10,25.6,74
386,12/27/2022,21:06:24,25.6,74
387,12/27/2022,21:06:38,25.6,74
388,12/27/2022,21:06:52,25.6,74
389,12/27/2022,21:07:05,25.6,74
390,12/27/2022,21:07:17,25.6,74
391,12/27/2022,21:07:29,25.6,74
392,12/27/2022,21:07:45,25.6,74
393,12/27/2022,21:07:56,25.6,74
394,12/27/2022,21:08:09,25.6,74
395,12/27/2022,21:08:23,25.6,74
396,12/27/2022,21:08:37,25.6,74
397,12/27/2022,21:09:02,25.6,74
398,12/27/2022,21:09:15,25.6,74
399,12/27/2022,21:09:28,25.6,74
400,12/27/2022,21:09:41,25.6,74
401,12/27/2022,21:09:53,25.6,74
402,12/27/2022,21:10:07,25.6,74
403,12/27/2022,21:10:21,25.6,74
404,12/27/2022,21:10:34,25.6,74
405,12/27/2022,21:10:46,25.6,74
406,12/27/2022,21:11:00,25.6,74
407,12/27/2022,21:11:13,25.6,74
408,12/27/2022,21:11:45,25.6,74
409,12/27/2022,21:12:02,25.6,74
410,12/27/2022,21:12:15,25.6,74
411,12/27/2022,21:12:28,25.6,74
412,12/27/2022,21:12:41,25.6,74
413,12/27/2022,21:12:54,25.6,74
414,12/27/2022,21:13:06,25.6,74
415,12/27/2022,21:13:19,25.6,74
416,12/27/2022,21:13:32,25.6,74
417,12/27/2022,21:13:44,25.6,74
418,12/27/2022,21:13:57,25.6,74
419,12/27/2022,21:14:08,25.6,74
420,12/27/2022,21:14:23,25.6,74
421,12/27/2022,21:14:37,25.6,74
422,12/27/2022,21:14:51,25.6,74
423,12/27/2022,21:15:03,25.6,74
424,12/27/2022,21:15:19,25.6,74
425,12/27/2022,21:15:35,25.6,74
426,12/27/2022,21:15:47,25.6,74
427,12/27/2022,21:16:00,25.6,74
428,12/27/2022,21:16:13,25.6,74
429,12/27/2022,21:16:27,25.6,74
430,12/27/2022,21:16:40,25.6,74
431,12/27/2022,21:16:52,25.6,74
432,12/27/2022,21:17:06,25.6,74
433,12/27/2022,21:17:18,25.6,74
434,12/27/2022,21:17:35,25.6,74
435,12/27/2022,21:17:47,25.6,74
436,12/27/2022,21:17:59,25.6,74
437,12/27/2022,21:18:11,25.6,74
438,12/27/2022,21:18:24,25.6,74
439,12/27/2022,21:18:36,25.6,74
440,12/27/2022,21:18:49,25.6,74
441,12/27/2022,21:19:01,25.6,74
442,12/27/2022,21:19:19,25.6,74
443,12/27/2022,21:19:33,25.6,74
444,12/27/2022,21:19:45,25.6,74
445,12/27/2022,21:19:57,25.6,74
446,12/27/2022,21:20:10,25.6,74
447,12/27/2022,21:20:26,25.6,74
448,12/27/2022,21:20:40,25.6,74
449,12/27/2022,21:20:53,25.6,74
450,12/27/2022,21:21:24,25.6,74
451,12/27/2022,21:21:38,25.6,74
452,12/27/2022,21:21:52,25.6,74
453,12/27/2022,21:22:04,25.6,74
454,12/27/2022,21:22:17,25.6,74
455,12/27/2022,21:22:30,25.6,74
456,12/27/2022,21:22:46,25.6,74
457,12/27/2022,21:22:59,25.6,74
458,12/27/2022,21:23:13,25.6,74
459,12/27/2022,21:23:25,25.6,74
460,12/27/2022,21:23:38,25.6,74
461,12/27/2022,21:23:50,25.6,74
462,12/27/2022,21:24:03,25.6,74
463,12/27/2022,21:24:15,25.6,74
464,12/27/2022,21:24:30,25.6,74
465,12/27/2022,21:24:42,25.6,74
466,12/27/2022,21:24:53,25.6,74
467,12/27/2022,21:25:05,25.6,74
468,12/27/2022,21:25:17,25.6,74
469,12/27/2022,21:25:29,25.6,74
470,12/27/2022,21:25:42,25.6,74
471,12/27/2022,21:25:56,25.6,74
472,12/27/2022,21:26:08,25.6,74
473,12/27/2022,21:26:21,25.6,74
474,12/27/2022,21:26:39,25.6,74
475,12/27/2022,21:26:51,25.6,74
476,12/27/2022,21:27:06,25.6,74
477,12/27/2022,21:27:19,25.6,74
478,12/27/2022,21:27:33,25.6,74
479,12/27/2022,21:27:48,25.6,74
480,12/27/2022,21:28:01,25.6,74
481,12/27/2022,21:28:22,25.6,74
482,12/27/2022,21:28:35,25.6,74
483,12/27/2022,21:28:47,25.6,74
484,12/27/2022,21:29:01,25.6,74
485,12/27/2022,21:29:13,25.6,74
486,12/27/2022,21:29:25,25.6,74
487,12/27/2022,21:29:43,25.6,74
488,12/27/2022,21:29:56,25.6,74
489,12/27/2022,21:30:07,25.6,74
490,12/27/2022,21:30:21,25.6,74
491,12/27/2022,21:30:33,25.6,74
492,12/27/2022,21:30:46,25.6,74
493,12/27/2022,21:30:58,25.6,74
494,12/27/2022,21:31:14,25.6,74
495,12/27/2022,21:31:26,25.6,74
496,12/27/2022,21:31:38,25.6,74
497,12/27/2022,21:31:51,25.6,74
498,12/27/2022,21:32:05,25.6,74
499,12/27/2022,21:32:18,25.6,74
500,12/27/2022,21:32:30,25.6,74
501,12/27/2022,21:32:46,25.6,74
502,12/27/2022,21:32:58,25.6,74
503,12/27/2022,21:33:13,25.6,74
504,12/27/2022,21:33:24,25.6,74
505,12/27/2022,21:33:36,25.6,74
506,12/27/2022,21:33:50,25.6,74
507,12/27/2022,21:34:03,25.6,74
508,12/27/2022,21:34:17,25.6,74
509,12/27/2022,21:34:29,25.6,74
510,12/27/2022,21:34:42,25.6,74
511,12/27/2022,21:34:55,25.6,74
512,12/27/2022,21:35:08,25.5,74
513,12/27/2022,21:35:23,25.6,74
514,12/27/2022,21:35:37,25.6,74
515,12/27/2022,21:35:50,25.6,74
516,12/27/2022,21:36:06,25.6,74
517,12/27/2022,21:36:19,25.6,74
518,12/27/2022,21:36:31,25.6,74
519,12/27/2022,21:36:45,25.6,74
520,12/27/2022,21:36:58,25.6,74
521,12/27/2022,21:37:11,25.6,74
522,12/27/2022,21:37:24,25.6,74
523,12/27/2022,21:37:36,25.6,74
524,12/27/2022,21:37:52,25.6,74
525,12/27/2022,21:38:05,25.6,74
526,12/27/2022,21:38:36,25.6,74
527,12/27/2022,21:38:49,25.6,74
528,12/27/2022,21:39:09,25.5,74
529,12/27/2022,21:39:21,25.5,74
530,12/27/2022,21:39:34,25.6,74
531,12/27/2022,21:39:48,25.6,74
532,12/27/2022,21:40:04,25.6,74
533,12/27/2022,21:40:18,25.6,74
534,12/27/2022,21:40:30,25.6,74
535,12/27/2022,21:40:43,25.6,74
536,12/27/2022,21:40:57,25.6,74
537,12/27/2022,21:41:13,25.6,74
538,12/27/2022,21:41:25,25.6,74
539,12/27/2022,21:41:38,25.6,74
540,12/27/2022,21:41:51,25.6,74
541,12/27/2022,21:42:04,25.6,74
542,12/27/2022,21:42:16,25.6,74
543,12/27/2022,21:42:28,25.6,74
544,12/27/2022,21:42:41,25.6,74
545,12/27/2022,21:42:54,25.5,74
546,12/27/2022,21:43:06,25.6,74
547,12/27/2022,21:43:20,25.6,74
548,12/27/2022,21:43:33,25.6,74
549,12/27/2022,21:43:45,25.6,74
550,12/27/2022,21:43:59,25.6,74
551,12/27/2022,21:44:12,25.6,74
552,12/27/2022,21:44:24,25.6,74
553,12/27/2022,21:44:56,25.6,74
554,12/27/2022,21:45:09,25.6,74
555,12/27/2022,21:45:21,25.6,74
556,12/27/2022,21:45:33,25.6,74
557,12/27/2022,21:45:46,25.6,74
558,12/27/2022,21:46:01,25.6,74
559,12/27/2022,21:46:13,25.6,74
560,12/27/2022,21:46:27,25.6,74
561,12/27/2022,21:46:42,25.6,74
562,12/27/2022,21:46:54,25.6,74
563,12/27/2022,21:47:18,25.6,74
564,12/27/2022,21:47:33,25.5,74
565,12/27/2022,21:47:45,25.5,74
566,12/27/2022,21:48:00,25.5,74
567,12/27/2022,21:48:12,25.5,74
568,12/27/2022,21:48:24,25.5,74
569,12/27/2022,21:48:37,25.5,74
570,12/27/2022,21:48:50,25.5,74
571,12/27/2022,21:49:06,25.6,74
572,12/27/2022,21:49:19,25.5,74
573,12/27/2022,21:49:32,25.6,74
574,12/27/2022,21:49:44,25.6,74
575,12/27/2022,21:49:57,25.6,74
576,12/27/2022,21:50:09,25.6,74
577,12/27/2022,21:50:22,25.6,74
578,12/27/2022,21:50:35,25.6,74
579,12/27/2022,21:50:48,25.6,74
580,12/27/2022,21:51:00,25.6,74
581,12/27/2022,21:51:32,25.6,74
582,12/27/2022,21:51:47,25.6,74
583,12/27/2022,21:52:19,25.6,74
584,12/27/2022,21:52:32,25.5,74
585,12/27/2022,21:52:45,25.5,74
586,12/27/2022,21:52:58,25.5,74
587,12/27/2022,21:53:11,25.5,74
588,12/27/2022,21:53:23,25.5,74
589,12/27/2022,21:53:45,25.5,74
590,12/27/2022,21:53:57,25.6,74
591,12/27/2022,21:54:10,25.5,74
592,12/27/2022,21:54:22,25.5,74
593,12/27/2022,21:54:34,25.5,74
594,12/27/2022,21:54:48,25.5,74
595,12/27/2022,21:55:03,25.5,74
596,12/27/2022,21:55:17,25.5,74
597,12/27/2022,21:55:31,25.5,74
598,12/27/2022,21:55:44,25.5,74
599,12/27/2022,21:55:59,25.5,74
600,12/27/2022,21:56:12,25.5,74
601,12/27/2022,21:56:24,25.5,74
602,12/27/2022,21:56:38,25.5,74
603,12/27/2022,21:57:00,25.5,74
604,12/27/2022,21:57:13,25.5,74
605,12/27/2022,21:57:25,25.5,74
606,12/27/2022,21:57:37,25.5,74
607,12/27/2022,21:57:50,25.5,74
608,12/27/2022,21:58:02,25.5,74
609,12/27/2022,21:58:15,25.5,74
610,12/27/2022,21:58:31,25.5,74
611,12/27/2022,21:58:44,25.5,74
612,12/27/2022,21:58:58,25.5,74
613,12/27/2022,21:59:11,25.5,74
614,12/27/2022,21:59:23,25.5,74
615,12/27/2022,21:59:35,25.5,74
616,12/27/2022,21:59:48,25.6,74
617,12/27/2022,22:00:00,25.6,74
618,12/27/2022,22:00:13,25.5,74
619,12/27/2022,22:00:25,25.5,74
620,12/27/2022,22:00:38,25.5,74
621,12/27/2022,22:01:06,25.5,74
622,12/27/2022,22:01:19,25.5,74
623,12/27/2022,22:01:32,25.5,74
624,12/27/2022,22:01:45,25.5,74
625,12/27/2022,22:01:59,25.5,74
626,12/27/2022,22:02:11,25.5,74
627,12/27/2022,22:02:23,25.5,74
628,12/27/2022,22:02:36,25.5,74
629,12/27/2022,22:02:51,25.5,75
630,12/27/2022,22:03:03,25.5,74
631,12/27/2022,22:03:16,25.5,74
632,12/27/2022,22:03:30,25.5,74
633,12/27/2022,22:03:42,25.5,74
634,12/27/2022,22:03:54,25.5,74
635,12/27/2022,22:04:06,25.5,74
636,12/27/2022,22:04:20,25.5,74
637,12/27/2022,22:04:32,25.5,74
638,12/27/2022,22:04:44,25.5,74
639,12/27/2022,22:04:59,25.5,74
640,12/27/2022,22:05:13,25.5,74
641,12/27/2022,22:05:26,25.5,74
642,12/27/2022,22:05:40,25.5,74
643,12/27/2022,22:05:52,25.5,74
644,12/27/2022,22:06:05,25.5,74
645,12/27/2022,22:06:24,25.5,74
646,12/27/2022,22:06:36,25.5,74
647,12/27/2022,22:06:49,25.5,74
648,12/27/2022,22:07:03,25.6,74
649,12/27/2022,22:07:14,25.5,74
650,12/27/2022,22:07:27,25.5,74
651,12/27/2022,22:07:40,25.5,74
652,12/27/2022,22:07:54,25.5,74
653,12/27/2022,22:08:07,25.5,74
654,12/27/2022,22:08:20,25.5,75
655,12/27/2022,22:08:41,25.5,74
656,12/27/2022,22:08:53,25.5,75
657,12/27/2022,22:09:05,25.5,75
658,12/27/2022,22:09:18,25.4,75
659,12/27/2022,22:09:33,25.5,75
660,12/27/2022,22:09:46,25.4,75
661,12/27/2022,22:09:58,25.4,75
662,12/27/2022,22:10:10,25.5,75
663,12/27/2022,22:10:24,25.5,75
664,12/27/2022,22:10:36,25.5,75
665,12/27/2022,22:10:48,25.5,75
666,12/27/2022,22:11:01,25.5,75
667,12/27/2022,22:11:15,25.5,75
668,12/27/2022,22:11:27,25.5,75
669,12/27/2022,22:11:43,25.5,75
670,12/27/2022,22:11:56,25.5,74
671,12/27/2022,22:12:08,25.5,75
672,12/27/2022,22:12:21,25.5,75
673,12/27/2022,22:12:37,25.5,75
674,12/27/2022,22:12:49,25.5,75
